,episode,team_points,opponent_points,win_rate,avg_reward,policy_loss,value_loss,total_loss
0,1,126.0,31.0,100.0,0.1329411764705882,,,
1,2,188.0,126.0,100.0,0.0664705882352941,,,
2,4,222.0,249.0,50.0,0.0050980392156862,,,
3,5,361.0,267.0,60.0,0.0389705882352941,-0.3957766890525818,0.1339341551065445,-0.0639541894197464
4,8,413.0,372.0,50.0,0.0311764705882352,-0.3978482484817505,0.0199935473501682,-0.1789305806159973
5,9,517.0,425.0,55.55555555555556,0.0459803921568627,-0.5221938490867615,0.0172907281666994,-0.2438061982393264
6,11,651.0,448.0,54.54545454545454,0.0590756302521008,-0.5698634386062622,0.0080290734767913,-0.2769026458263397
7,13,734.0,522.0,53.84615384615385,0.0500729927007299,-0.4918447732925415,0.0195711888372898,-0.2263512015342712
8,16,860.0,553.0,50.0,0.0588387096774193,-0.5194094181060791,0.0073010488413274,-0.2524036467075348
9,18,939.0,631.0,50.0,0.0634302325581395,-0.516244649887085,0.0565882585942745,-0.2015340626239776
10,21,1007.0,720.0,47.61904761904761,0.0577248677248677,-0.5657194256782532,0.026982132345438,-0.2558775842189789
11,24,1117.0,767.0,45.83333333333333,0.0631553398058252,-0.5192536115646362,0.0058689145371317,-0.253757894039154
12,26,1191.0,850.0,46.15384615384615,0.0583408071748878,-0.4767728149890899,0.0062180212698876,-0.2321683913469314
13,27,1227.0,971.0,48.14814814814815,0.0456846473029045,-0.4917570352554321,0.0036287966649979,-0.2422497272491455
14,28,1275.0,1080.0,50.0,0.0347876447876447,-0.5142959952354431,0.0029636062681674,-0.2541843950748443
15,29,1322.0,1190.0,51.72413793103448,0.0253068592057761,-0.388737291097641,0.0028401345480233,-0.1915285140275955
16,33,1368.0,1301.0,48.48484848484848,0.0170408163265306,-0.6108838319778442,0.0085315378382802,-0.2969103753566742
17,34,1493.0,1333.0,50.0,0.0232692307692307,-0.5632283091545105,0.0075583178550004,-0.2740558385848999
18,37,1569.0,1414.0,48.64864864864865,0.0220668693009118,-0.4727655947208404,0.0060335770249366,-0.2303492128849029
19,38,1658.0,1482.0,50.0,0.0264450867052023,-0.6167545914649963,0.0090266214683651,-0.2993506789207458
20,39,1750.0,1547.0,51.28205128205128,0.0249175824175824,-0.5779320597648621,0.0574318878352642,-0.2315341383218765
21,40,1864.0,1590.0,52.5,0.028025,-0.5741658210754395,0.0096823303028941,-0.2774005830287933
22,42,2008.0,1603.0,52.38095238095239,0.0327338129496402,-0.4842741787433624,0.0033869866747409,-0.2387501001358032
23,46,2055.0,1713.0,50.0,0.0267816091954023,-0.5519340634346008,0.0041096457280218,-0.2718573808670044
