,episode,team_points,opponent_points,win_rate,avg_reward,policy_loss,value_loss,total_loss
0,1,49.0,108.0,0.0,-0.1111111111111111,,,
1,2,164.0,150.0,50.0,0.0041666666666666,,,
2,3,300.0,171.0,66.66666666666666,0.0473584905660377,,,
3,4,338.0,290.0,75.0,0.0071830985915492,-0.3440236449241638,0.1281750351190567,-0.0438367873430252
4,5,442.0,343.0,80.0,0.0286516853932584,-0.3598088026046753,0.0432037413120269,-0.1367006599903106
5,6,525.0,417.0,83.33333333333334,0.0413207547169811,-0.3281464576721191,0.0650358200073242,-0.0990374088287353
6,7,622.0,477.0,85.71428571428571,0.0350806451612903,-0.3802886009216308,0.0425362735986709,-0.1476080268621444
7,8,705.0,551.0,87.5,0.0438297872340425,-0.3726348280906677,0.1258706003427505,-0.0604468137025833
8,9,740.0,673.0,88.88888888888889,0.0262893081761006,-0.425964891910553,0.0670408532023429,-0.1459415853023529
9,10,881.0,689.0,90.0,0.0337948717948718,-0.3592542111873626,0.0190046466886997,-0.1606224626302719
10,11,988.0,739.0,90.9090909090909,0.0406572769953051,-0.5609351396560669,0.0250216759741306,-0.2554458975791931
11,12,1114.0,770.0,91.66666666666666,0.0474782608695652,-0.3979599773883819,0.0196143221110105,-0.1793656647205352
12,13,1169.0,872.0,92.3076923076923,0.0359677419354838,-0.3541706800460815,0.0149298282340168,-0.1621555089950561
13,14,1209.0,989.0,92.85714285714286,0.0260150375939849,-0.4272050559520721,0.0114472303539514,-0.2021552920341491
14,15,1298.0,1057.0,93.33333333333331,0.0311307420494699,-0.5226641297340393,0.0139576569199562,-0.247374415397644
15,16,1393.0,1119.0,93.75,0.0291029900332225,-0.376003235578537,0.0231578983366489,-0.1648437231779098
16,17,1477.0,1192.0,94.11764705882352,0.0269592476489028,-0.3966212272644043,0.038168579339981,-0.160142034292221
17,18,1606.0,1220.0,94.44444444444444,0.0324107142857142,-0.5465536713600159,0.0561582781374454,-0.2171185612678527
18,19,1697.0,1286.0,94.73684210526316,0.0305084745762711,-0.5473432540893555,0.0299497842788696,-0.2437218427658081
19,20,1716.0,1424.0,95.0,0.0225641025641025,-0.5441492199897766,0.0144767947494983,-0.257597804069519
20,21,1803.0,1494.0,95.23809523809524,0.02125,-0.4687159061431885,0.0115680024027824,-0.2227899432182312
21,22,1917.0,1537.0,95.45454545454544,0.025435294117647,-0.3917498290538788,0.0140915429219603,-0.181783378124237
22,23,1917.0,1694.0,95.65217391304348,0.0198871331828442,-0.4375746846199035,0.006302922964096,-0.2124844193458557
23,24,1974.0,1794.0,95.83333333333334,0.0191521739130434,-0.5154911875724792,0.0053271907381713,-0.2524183988571167
24,25,2057.0,1868.0,96.0,0.0223060796645702,-0.4829018115997314,0.0084207653999328,-0.2330301403999328
25,26,2140.0,1942.0,96.15384615384616,0.0211515151515151,-0.5778146982192993,0.0077523794025182,-0.2811549603939056
26,27,2281.0,1958.0,96.29629629629628,0.0251562499999999,-0.6556543707847595,0.0057967733591794,-0.3220304250717163
27,28,2384.0,2012.0,96.42857142857144,0.0281320754716981,-0.5463281273841858,0.0066403304226696,-0.2665237188339233
28,29,2436.0,2117.0,96.55172413793105,0.0235583941605839,-0.5774604678153992,0.0041956603527069,-0.2845345735549927
29,30,2504.0,2206.0,96.66666666666669,0.0221061643835616,-0.4371118247509002,0.0065479693002998,-0.2120079398155212
30,31,2596.0,2271.0,96.7741935483871,0.0213122923588039,-0.4743637442588806,0.0044608255848288,-0.2327210456132888
31,32,2672.0,2352.0,96.875,0.0174677419354838,-0.4688063263893127,0.0044989907182753,-0.2299041748046875
32,33,2786.0,2395.0,96.96969696969695,0.0203291536050156,-0.6091217994689941,0.0041966047137975,-0.3003642857074737
33,34,2835.0,2503.0,97.05882352941175,0.0167225609756097,-0.6560372114181519,0.0058326190337538,-0.3221859931945801
34,35,2911.0,2584.0,97.14285714285714,0.0133086053412462,-0.5564618110656738,0.0046581560745835,-0.2735727429389953
35,36,3018.0,2634.0,97.2222222222222,0.0159537572254335,-0.4845236241817474,0.0081837158650159,-0.2340780943632125
36,37,3120.0,2689.0,97.2972972972973,0.0184203102961918,-0.4830070734024048,0.0094360038638114,-0.2320675253868103
37,38,3197.0,2769.0,97.36842105263158,0.0179889807162534,-0.3731257915496826,0.0221906397491693,-0.1643722504377365
38,39,3258.0,2865.0,97.43589743589745,0.0148655913978494,-0.468969851732254,0.0099961776286363,-0.2244887501001358
39,40,3316.0,2964.0,97.5,0.0141794871794871,-0.4997431933879852,0.0033209575340151,-0.2465506345033645
40,41,3382.0,3055.0,97.5609756097561,0.0113533834586466,-0.5888599753379822,0.0066233444958925,-0.2878066301345825
41,42,3396.0,3198.0,97.61904761904762,0.0086519607843137,-0.5464926362037659,0.0142950825393199,-0.2589512467384338
42,43,3461.0,3290.0,97.67441860465117,0.0060671462829736,-0.469524621963501,0.0051101683638989,-0.2296521365642547
43,44,3560.0,3348.0,97.72727272727272,0.0059272300469483,-0.5369740128517151,0.0017119222320616,-0.2667750716209411
44,45,3589.0,3476.0,97.77777777777776,0.0035097813578826,-0.577938437461853,0.0106564424932003,-0.2783127725124359
45,46,3701.0,3521.0,97.82608695652172,0.0058352144469525,-0.5154836177825928,0.008538307622075,-0.2492035031318664
46,47,3746.0,3633.0,97.87234042553192,0.0035066371681415,-0.5629138946533203,0.0028312639333307,-0.2786256968975067
47,48,3751.0,3785.0,95.83333333333334,0.0012689804772234,-0.5156744122505188,0.0023389754351228,-0.2554982304573059
48,49,3800.0,3893.0,93.87755102040816,-0.0008839190628328,-0.5361433029174805,0.0037711102049797,-0.2643005549907684
49,50,3812.0,4038.0,92.0,-0.0029025641025641,-0.6091965436935425,0.0083036851137876,-0.2962945997714996
50,51,3832.0,4175.0,90.19607843137256,-0.0048689516129032,-0.5622296333312988,0.0046120584011077,-0.2765027582645416
51,52,3942.0,4222.0,88.46153846153845,-0.0027056491575817,-0.5774582028388977,0.0052257771603763,-0.2835033237934112
52,53,3989.0,4332.0,86.79245283018868,-0.0046101364522417,-0.6250784397125244,0.0021368435118347,-0.310402363538742
53,54,4003.0,4475.0,85.18518518518519,-0.0064463601532567,-0.619069516658783,0.0028347519692033,-0.3067000210285187
54,55,4077.0,4558.0,83.63636363636363,-0.0082203389830508,-0.5318893194198608,0.0025496119633316,-0.2633950412273407
55,56,4158.0,4634.0,82.14285714285714,-0.0064133456904541,-0.5152438879013062,0.0049623418599367,-0.2526595890522003
56,57,4216.0,4733.0,80.7017543859649,-0.0063138686131386,-0.5401544570922852,0.0032638749107718,-0.2668133676052093
57,58,4311.0,4795.0,79.3103448275862,-0.0062567324955116,-0.5157870054244995,0.0019854567945003,-0.2559080421924591
58,59,4406.0,4857.0,77.96610169491525,-0.0062014134275618,-0.5308459997177124,0.0022266677115112,-0.2631963193416595
59,60,4468.0,4952.0,76.66666666666667,-0.007722602739726,-0.5312821269035339,0.0023823976516723,-0.2632586658000946
60,61,4512.0,5065.0,75.40983606557377,-0.0092995780590717,-0.5987918972969055,0.024807246401906,-0.2745887041091919
61,62,4634.0,5100.0,74.19354838709677,-0.0073211314475873,-0.6080458760261536,0.0023041625972837,-0.3017187714576721
62,63,4759.0,5132.0,73.01587301587301,-0.0053688524590163,-0.6407907605171204,0.0052347937598824,-0.3151605725288391
63,64,4815.0,5233.0,71.875,-0.0069063004846526,-0.6092796921730042,0.0035613197833299,-0.3010785281658172
64,65,4866.0,5339.0,70.76923076923077,-0.0083996815286624,-0.6156467795372009,0.0035533751361072,-0.3042700290679931
65,66,4924.0,5438.0,69.6969696969697,-0.0098508634222919,-0.6091728806495667,0.0031275348737835,-0.3014588952064514
66,67,5043.0,5476.0,68.65671641791045,-0.0080185758513931,-0.6234750747680664,0.0047921412624418,-0.3069453835487366
67,68,5163.0,5513.0,67.64705882352942,-0.0062337662337662,-0.6089423894882202,0.0017650200752541,-0.3027061820030212
68,69,5223.0,5610.0,66.66666666666666,-0.0061538461538461,-0.5467268228530884,0.0026413828600198,-0.2707220315933227
69,70,5303.0,5687.0,65.71428571428571,-0.0061380323054331,-0.5466364026069641,0.0028285107109695,-0.2704896926879883
70,71,5391.0,5756.0,64.7887323943662,-0.0046990572878897,-0.5778634548187256,0.0021705548278987,-0.2867611646652221
71,72,5527.0,5777.0,63.888888888888886,-0.0029512893982808,-0.5310634970664978,0.0012248388957232,-0.264306902885437
72,73,5581.0,5880.0,63.013698630136986,-0.0043281471004243,-0.5309964418411255,0.0015773578779771,-0.2639208734035492
73,74,5654.0,5964.0,62.16216216216216,-0.0042767295597484,-0.4713205993175506,0.0035651808138936,-0.2320951223373413
74,75,5751.0,6024.0,61.33333333333333,-0.0028660220994475,-0.6420398950576782,0.0025331473443657,-0.3184868097305298
75,76,5841.0,6091.0,60.526315789473685,-0.0015358361774744,-0.5154935717582703,0.002566865645349,-0.2551799118518829
76,77,5885.0,6204.0,59.74025974025974,-0.0028677462887989,-0.5779862403869629,0.0010029482655227,-0.2879901826381683
77,78,5995.0,6251.0,58.97435897435898,-0.0014333333333333,-0.5227592587471008,0.0082243923097848,-0.2531552314758301
78,79,6063.0,6340.0,58.22784810126582,-0.001417270929466,-0.5934239029884338,0.001773462165147,-0.2949384748935699
79,80,6149.0,6411.0,57.49999999999999,-0.0001867353509336,-0.5935749411582947,0.0016561173833906,-0.2951313555240631
80,81,6293.0,6424.0,56.79012345679012,0.001368555060471,-0.6224304437637329,0.0013561565428972,-0.3098590672016144
81,82,6395.0,6479.0,56.09756097560976,0.0026242920075519,-0.6555544137954712,0.0024647216778248,-0.3253124952316284
82,83,6470.0,6561.0,55.42168674698795,0.0013503422526446,-0.656080424785614,0.0096160192042589,-0.3184241950511932
83,84,6538.0,6650.0,54.761904761904766,0.0001046153846153,-0.5623254179954529,0.0103387692943215,-0.2708239257335663
84,85,6655.0,6690.0,54.11764705882353,0.0014250913520097,-0.484266996383667,0.0042218384332954,-0.237911656498909
85,86,6742.0,6760.0,53.48837209302325,0.0025376732971669,-0.5779324173927307,0.0012518548173829,-0.2877143621444702
86,87,6789.0,6870.0,52.87356321839081,0.0013186157517899,-0.515722393989563,0.0025538115296512,-0.2553073763847351
87,88,6853.0,6963.0,52.27272727272727,0.0001239669421487,-0.593208372592926,0.0012228157138451,-0.2953813672065735
88,89,6972.0,7001.0,51.68539325842697,0.0014026884862653,-0.5622809529304504,0.001550973393023,-0.2795895040035248
89,90,7048.0,7082.0,51.11111111111111,0.0013737836290784,-0.5887996554374695,0.0024049403145909,-0.2919948995113373
90,91,7135.0,7152.0,50.54945054945055,0.0024206349206349,-0.5155346393585205,0.0010966354748234,-0.2566706836223602
91,92,7280.0,7164.0,51.08695652173913,0.0037731611454239,-0.5935896635055542,0.0011111629428341,-0.2956836819648742
92,93,7349.0,7252.0,51.61290322580645,0.0026236798221234,-0.7030056715011597,0.0021167262457311,-0.3493860960006714
93,94,7424.0,7334.0,52.12765957446809,0.0025991189427312,-0.6248792409896851,0.001220098696649,-0.3112195134162903
94,95,7487.0,7428.0,52.63157894736842,0.0014830970556161,-0.5519546270370483,0.0103091830387711,-0.265668123960495
95,96,7571.0,7501.0,53.125,0.0013822894168466,-0.5623840093612671,0.0014750203117728,-0.2797169983386993
96,97,7615.0,7614.0,53.608247422680414,0.0002996254681647,-0.6249043345451355,0.0016263150610029,-0.3108258545398712
97,98,7682.0,7704.0,53.06122448979592,-0.0007631160572337,-0.5790364146232605,0.0034602801315486,-0.2860579192638397
98,99,7761.0,7782.0,52.52525252525253,-0.0008661417322834,-0.6252827644348145,0.0108266817405819,-0.3018147051334381
99,100,7867.0,7833.0,53.0,0.0002112313240597,-0.7027552127838135,0.0087115550413727,-0.3426660597324371
100,101,7926.0,7931.0,52.47524752475248,0.0002093973442288,-0.5005220770835876,0.0551197938621044,-0.1951412409543991
101,102,7985.0,8029.0,51.9607843137255,-0.0008046558704453,-0.5466700196266174,0.0036620588507503,-0.2696729600429535
102,103,8076.0,8095.0,51.45631067961165,-0.0008425275827482,-0.6869832277297974,0.0013315906981006,-0.342160016298294
103,104,8076.0,8252.0,50.96153846153846,-0.0018290258449304,-0.6722204089164734,0.0046438365243375,-0.3314663767814636
104,105,8154.0,8331.0,50.47619047619048,-0.0027980295566502,-0.6081933975219727,0.0014370495919138,-0.302659660577774
105,106,8207.0,8435.0,50.0,-0.0027747923790913,-0.6561066508293152,0.0012769555905833,-0.3267763555049896
106,107,8239.0,8560.0,49.53271028037384,-0.0037191283292978,-0.6405234336853027,0.0009306486463174,-0.3193310797214508
107,108,8354.0,8602.0,49.07407407407408,-0.0026548247719635,-0.6092824339866638,0.0007325963233597,-0.3039086163043976
108,109,8393.0,8720.0,48.62385321100918,-0.0035840076154212,-0.6248589754104614,0.0022441891487687,-0.3101853132247925
109,110,8399.0,8871.0,48.18181818181818,-0.0044595226953673,-0.611661434173584,0.0047132172621786,-0.3011175096035003
110,111,8496.0,8931.0,47.74774774774775,-0.0044361948955916,-0.7029795050621033,0.0019298383267596,-0.3495599031448364
111,112,8531.0,9053.0,47.32142857142857,-0.0053222836095764,-0.5468496680259705,0.002894977806136,-0.2705298662185669
112,113,8614.0,9127.0,46.90265486725664,-0.0053561643835616,-0.6247367262840271,0.0017701868200674,-0.3105981647968292
113,114,8733.0,9165.0,46.49122807017544,-0.0043226098776619,-0.6561251282691956,0.0008051639888435,-0.3272573947906494
114,115,8856.0,9199.0,46.08695652173913,-0.0032868705035971,-0.6405043601989746,0.0009393743239343,-0.3193128108978271
115,116,8899.0,9313.0,45.689655172413794,-0.0041543953592146,-0.7239626049995422,0.0017387503758072,-0.3602425456047058
116,117,8977.0,9392.0,45.2991452991453,-0.0050066401062416,-0.637372612953186,0.0010414971038699,-0.3176448047161102
117,118,9064.0,9462.0,44.91525423728814,-0.0041476274165202,-0.6873493790626526,0.0010613754857331,-0.3426133096218109
118,119,9101.0,9582.0,44.537815126050425,-0.0049869224062772,-0.6405773162841797,0.0004491303407121,-0.3198395371437073
119,120,9129.0,9711.0,44.16666666666666,-0.0057682403433476,-0.5935867428779602,0.0008012813632376,-0.2959920763969421
120,121,9273.0,9724.0,43.80165289256198,-0.0046868342564976,-0.6405624151229858,0.0006076495628803,-0.3196735680103302
121,122,9394.0,9760.0,43.44262295081967,-0.0037182741116751,-0.5934634208679199,0.0010130080627277,-0.2957186996936798
122,123,9432.0,9879.0,43.08943089430895,-0.0045298068849706,-0.593384325504303,0.004887867718935,-0.2918042838573456
123,124,9538.0,9930.0,42.74193548387097,-0.0036390162567736,-0.6717828512191772,0.0013868304667994,-0.3345046043395996
124,125,9691.0,9934.0,42.4,-0.0025662251655629,-0.6212058663368225,0.0005042745033279,-0.310098648071289
125,126,9738.0,10044.0,42.06349206349206,-0.0033703247020139,-0.6718173623085022,0.0008175082039088,-0.3350911736488342
126,127,9839.0,10100.0,41.732283464566926,-0.0025265306122448,-0.6883856654167175,0.001051036058925,-0.3431417942047119
