,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,rewards
0,1,47.0,110.0,0,0,0.0,,-0.1176470588235294,,,,-2.0
1,2,126.0,188.0,0,0,0.0,,-0.0061764705882352,,,,-0.2099999999999999
2,3,235.0,236.0,0,0,0.0,,0.0361538461538461,,,,1.88
3,4,331.0,297.0,1,1,25.0,,0.0556521739130434,-0.5968005657196045,0.190482497215271,-0.1079177856445312,3.84
4,5,382.0,403.0,0,1,20.0,,0.0211494252873563,-0.5759907364845276,0.0724558979272842,-0.2155394703149795,1.84
5,6,488.0,454.0,1,2,33.33333333333333,,0.0371428571428571,-0.5694019794464111,0.033803567290306,-0.2508974075317383,3.9
6,7,578.0,521.0,1,3,42.85714285714285,,0.0475409836065573,-0.5195199847221375,0.027671817690134,-0.2320881783962249,5.8
7,8,631.0,625.0,1,4,50.0,,0.0271428571428571,-0.566810131072998,0.0102945854887366,-0.2731104791164398,3.8
8,9,743.0,670.0,1,5,55.55555555555556,,0.0377070063694267,-0.5341517925262451,0.0120110008865594,-0.2550649046897888,5.92
9,10,871.0,699.0,1,6,60.0,,0.0424870466321243,-0.5292133688926697,0.0127607779577374,-0.2518458962440491,8.2
10,11,951.0,776.0,1,7,63.63636363636363,,0.0476190476190476,-0.5150881409645081,0.0115559119731187,-0.2459881603717804,10.0
11,12,1065.0,819.0,1,8,66.66666666666666,,0.0534801762114537,-0.5609193444252014,0.0163397751748561,-0.2641198933124542,12.14
12,13,1173.0,868.0,1,9,69.23076923076923,,0.0582786885245901,-0.6250240802764893,0.0253839772194623,-0.2871280610561371,14.22
13,14,1230.0,968.0,1,10,71.42857142857143,,0.0544827586206896,-0.665894091129303,0.0306536704301834,-0.3022933602333069,14.22
14,15,1342.0,1013.0,1,11,73.33333333333333,,0.0585663082437276,-0.686421275138855,0.0158914718776941,-0.3273191750049591,16.34
15,16,1446.0,1066.0,1,12,75.0,,0.0618855218855218,-0.6558955907821655,0.007233278825879,-0.3207145035266876,18.38
16,17,1534.0,1135.0,1,13,76.47058823529412,,0.0645222929936305,-0.6091975569725037,0.0129372756928205,-0.2916615009307861,20.26
17,18,1649.0,1177.0,1,14,77.77777777777779,,0.0674999999999999,-0.6993811130523682,0.0119610261172056,-0.3377295434474945,22.41
18,19,1765.0,1218.0,1,15,78.94736842105263,,0.0704011461318051,-0.7807672023773193,0.0076388921588659,-0.382744699716568,24.57
19,20,1906.0,1234.0,1,16,80.0,,0.070077922077922,-0.6715417504310608,0.0061731711030006,-0.3295977115631103,26.98
20,21,2009.0,1288.0,1,17,80.95238095238095,,0.0721641791044776,-0.7651486396789551,0.005994638428092,-0.3765796720981598,29.01
21,22,2049.0,1405.0,1,18,81.81818181818183,,0.0644630071599045,-0.7180033922195435,0.007797279395163,-0.3512044250965118,27.01
22,23,2141.0,1470.0,1,19,82.6086956521739,,0.0663532110091743,-0.7197357416152954,0.0107905967161059,-0.3490772843360901,28.93
23,24,2269.0,1499.0,1,20,83.33333333333334,,0.0687444933920704,-0.8585920333862305,0.0058741369284689,-0.4234218895435333,31.21
24,25,2342.0,1583.0,1,21,84.0,,0.0662632696390658,-0.7651965618133545,0.004505674354732,-0.3780926167964935,31.21
25,26,2481.0,1601.0,1,22,84.61538461538461,,0.0688524590163934,-0.8120805621147156,0.0067912805825471,-0.3992489874362945,33.6
26,27,2537.0,1702.0,1,23,85.18518518518519,,0.0624505928853754,-0.8206021189689636,0.0069488510489463,-0.4033522009849548,31.6
27,28,2569.0,1827.0,1,24,85.71428571428571,,0.0565965583173996,-0.8591558933258057,0.0197296198457479,-0.4098483324050903,29.6
28,29,2632.0,1921.0,1,25,86.20689655172413,,0.0548148148148148,-0.85836261510849,0.0060509899631142,-0.4231303036212921,29.6
29,30,2749.0,1961.0,1,26,86.66666666666667,,0.05515625,-0.7186792492866516,0.0059273149818181,-0.3534123003482818,31.770000000000003
30,31,2827.0,2040.0,1,27,87.09677419354838,,0.0501178451178451,-0.7503397464752197,0.0403197780251503,-0.3348501026630401,29.770000000000003
31,32,2893.0,2131.0,1,28,87.5,,0.045375816993464,-0.7497832775115967,0.0057125128805637,-0.3691791296005249,27.770000000000003
32,33,3014.0,2167.0,1,29,87.87878787878788,,0.0475873015873015,-0.6652780771255493,0.0187203809618949,-0.3139186501502991,29.980000000000004
33,34,3132.0,2206.0,1,30,88.23529411764706,,0.0497063369397218,-0.7533280253410339,0.0023994117509573,-0.3742645978927612,32.160000000000004
34,35,3256.0,2239.0,1,31,88.57142857142857,,0.0518072289156626,-0.8084363341331482,0.006299793254584,-0.3979183733463287,34.400000000000006
35,36,3355.0,2297.0,1,32,88.88888888888889,,0.0504252199413489,-0.8129387497901917,0.0045659379102289,-0.4019034504890442,34.39000000000001
36,37,3467.0,2342.0,1,33,89.1891891891892,,0.0522317596566523,-0.7654409408569336,0.0218167603015899,-0.3609037101268768,36.510000000000005
37,38,3519.0,2447.0,1,34,89.47368421052632,,0.0509916201117318,-0.796607494354248,0.0043916809372603,-0.3939120769500732,36.510000000000005
38,39,3567.0,2556.0,1,35,89.74358974358975,,0.0470163487738419,-0.8123443722724915,0.0033019836992025,-0.4028702080249786,34.510000000000005
39,40,3634.0,2646.0,1,36,90.0,,0.0448181818181818,-0.8564439415931702,0.0047930772416293,-0.4234288930892944,34.510000000000005
40,41,3777.0,2660.0,1,37,90.2439024390244,,0.0468781725888324,-0.8277724385261536,0.005050309933722,-0.4088359177112579,36.940000000000005
41,42,3846.0,2748.0,1,38,90.47619047619048,,0.0458881987577639,-0.8432955145835876,0.0053751599043607,-0.4162726104259491,36.940000000000005
42,43,3914.0,2837.0,1,39,90.69767441860463,,0.0424544349939246,-0.8587238788604736,0.0037777910474687,-0.4255841374397278,34.940000000000005
43,44,3956.0,2952.0,1,40,90.9090909090909,,0.039167657550535,-0.8125656843185425,0.0055863559246063,-0.4006964862346649,32.940000000000005
44,45,4113.0,2952.0,1,41,91.11111111111111,,0.0413387660069848,-0.7808731198310852,0.0023495065979659,-0.3880870640277862,35.510000000000005
45,46,4242.0,2980.0,1,42,91.30434782608695,,0.0431506849315068,-0.8435205221176147,0.0040649170987308,-0.4176953434944153,37.8
46,47,4324.0,3055.0,1,43,91.48936170212764,,0.0420805369127516,-0.7498440146446228,0.0037572113797068,-0.3711647987365722,37.620000000000005
47,48,4354.0,3182.0,1,44,91.66666666666666,,0.0390998902305159,-0.7499609589576721,0.0009902559686452,-0.3739902377128601,35.620000000000005
48,49,4443.0,3250.0,1,45,91.83673469387756,,0.0404202586206896,-0.812232494354248,0.0045709060505032,-0.4015453457832336,37.510000000000005
49,50,4488.0,3362.0,1,46,92.0,,0.0368360995850622,-0.796786367893219,0.0082508167251944,-0.3901423811912536,35.510000000000005
50,51,4546.0,3461.0,1,47,92.15686274509804,,0.0341242362525458,-0.796561062335968,0.0032752139959484,-0.395005315542221,33.510000000000005
51,52,4578.0,3586.0,1,48,92.3076923076923,,0.0315415415415415,-0.8540970087051392,0.0032160226255655,-0.4238324761390686,31.510000000000005
52,53,4631.0,3690.0,1,49,92.45283018867924,,0.031013779527559,-0.7496474385261536,0.0028364253230392,-0.3719872832298279,31.510000000000005
53,54,4705.0,3773.0,1,50,92.5925925925926,,0.0285396518375241,-0.7498825788497925,0.0037758068647235,-0.3711654841899872,29.510000000000005
54,55,4803.0,3832.0,1,51,92.72727272727272,,0.0280323193916349,-0.7966240048408508,0.0032529917079955,-0.3950590193271637,29.49000000000001
55,56,4901.0,3891.0,1,52,92.85714285714286,,0.0294387277829747,-0.8435410857200623,0.0050255851820111,-0.4167449474334717,31.47000000000001
56,57,4962.0,3987.0,1,53,92.98245614035088,,0.0289779005524861,-0.7186365127563477,0.0078822318464517,-0.3514360189437866,31.47000000000001
57,58,5100.0,4006.0,1,54,93.10344827586206,,0.0306890299184043,-0.8122760653495789,0.0009327424340881,-0.4052052795886993,33.85000000000001
58,59,5152.0,4111.0,1,55,93.22033898305084,,0.0302232142857142,-0.8436994552612305,0.0084555121138691,-0.4133942127227783,33.85000000000001
59,60,5211.0,4209.0,1,56,93.33333333333331,,0.0292820069204152,-0.8276461958885193,0.0106514757499098,-0.4031716287136078,33.85000000000001
60,61,5242.0,4335.0,1,57,93.44262295081968,,0.027129471890971,-0.7811452746391296,0.0060734525322914,-0.384499192237854,31.85000000000001
61,62,5293.0,4441.0,1,58,93.5483870967742,,0.0250419463087248,-0.8434723615646362,0.0039579425938427,-0.4177782237529754,29.85000000000001
62,63,5366.0,4525.0,1,59,93.65079365079364,,0.0246898263027295,-0.8130335211753845,0.0223665982484817,-0.3841501474380493,29.85000000000001
63,64,5426.0,4622.0,1,60,93.75,,0.0226976365118174,-0.8120876550674438,0.0081670936197042,-0.3978767395019531,27.85000000000001
64,65,5512.0,4693.0,1,61,93.84615384615384,,0.0222570281124498,-0.7654871940612793,0.0037916966248303,-0.3789519071578979,27.710000000000008
65,66,5601.0,4761.0,1,62,93.93939393939394,,0.0234548335974643,-0.8434163331985474,0.0020253823604434,-0.4196827709674835,29.60000000000001
66,67,5747.0,4772.0,1,63,94.02985074626866,,0.025046875,-0.8121472001075745,0.0055489451624453,-0.4005246460437774,32.06000000000001
67,68,5810.0,4866.0,1,64,94.11764705882352,,0.0247185813415574,-0.8592529296875,0.0080210082232952,-0.4216054677963257,32.06000000000001
68,69,5901.0,4932.0,1,65,94.20289855072464,,0.0243117870722433,-0.8123233318328857,0.0036689229309558,-0.4024927318096161,31.97000000000001
69,70,5965.0,5025.0,1,66,94.28571428571428,,0.0236639526276832,-0.800994336605072,0.002217001048848,-0.3982801735401153,31.97000000000001
70,71,6032.0,5115.0,1,67,94.3661971830986,,0.0233698830409356,-0.7498735189437866,0.0018154456047341,-0.3731213212013244,31.97000000000001
71,72,6158.0,5146.0,1,68,94.44444444444444,,0.0246969696969697,-0.8592854142189026,0.0050299037247896,-0.4246127903461456,34.23000000000001
72,73,6264.0,5197.0,1,69,94.52054794520548,,0.0258475783475783,-0.8122183084487915,0.0008537227404303,-0.4052554368972778,36.29000000000001
73,74,6292.0,5326.0,1,70,94.5945945945946,,0.0241139240506329,-0.8289146423339844,0.0021053578238934,-0.4123519659042358,34.29000000000001
74,75,6384.0,5391.0,1,71,94.66666666666669,,0.0251633078526754,-0.749743640422821,0.0019914989825338,-0.3728803098201751,36.210000000000015
75,76,6498.0,5434.0,1,72,94.73684210526316,,0.0263212079615648,-0.796734094619751,0.0009654752211645,-0.3974015712738037,38.350000000000016
76,77,6604.0,5485.0,1,73,94.8051948051948,,0.0273966101694915,-0.7654878497123718,0.0022292106878012,-0.3805147111415863,40.41000000000002
77,78,6695.0,5551.0,1,74,94.87179487179486,,0.0270060281312793,-0.8119773268699646,0.0016241465928032,-0.40436452627182,40.320000000000014
78,79,6751.0,5652.0,1,75,94.9367088607595,,0.0267019867549669,-0.8590183258056641,0.002748554572463,-0.4267606139183044,40.320000000000014
79,80,6846.0,5714.0,1,76,95.0,,0.0260478654592496,-0.7810959815979004,0.0024493471719324,-0.388098657131195,40.27000000000002
80,81,6918.0,5799.0,1,77,95.06172839506172,,0.0257645553422904,-0.8592305779457092,0.0024103310424834,-0.427204966545105,40.27000000000002
81,82,7039.0,5835.0,1,78,95.1219512195122,,0.0268690702087286,-0.8121954798698425,0.0043918075971305,-0.4017059206962585,42.48000000000002
82,83,7116.0,5915.0,1,79,95.18072289156626,,0.0253158223889931,-0.7186829447746277,0.0038871602155268,-0.3554543256759643,40.48000000000002
83,84,7167.0,6021.0,1,80,95.23809523809524,,0.025049504950495,-0.7967008948326111,0.0018022615695372,-0.396548181772232,40.48000000000002
84,85,7257.0,6088.0,1,81,95.2941176470588,,0.0247123623011016,-0.7885708212852478,0.0034525978844612,-0.3908328115940094,40.38000000000002
85,86,7386.0,6116.0,1,82,95.34883720930232,,0.0258292978208232,-0.8591933250427246,0.0028759841807186,-0.4267206788063049,42.670000000000016
86,87,7448.0,6211.0,1,83,95.40229885057472,,0.0255662073097663,-0.874758243560791,0.0030354766640812,-0.4343436360359192,42.670000000000016
87,88,7541.0,6275.0,1,84,95.45454545454544,,0.026453143534994,-0.875036358833313,0.0010032268473878,-0.4365149438381195,44.600000000000016
88,89,7645.0,6328.0,1,85,95.50561797752808,,0.0273708920187793,-0.8436169028282166,0.0033500229474157,-0.4184584319591522,46.640000000000015
89,90,7785.0,6345.0,1,86,95.55555555555556,,0.028183908045977,-0.7498078346252441,0.0095377126708626,-0.3653661906719208,49.04000000000001
90,91,7831.0,6456.0,1,87,95.6043956043956,,0.0267576791808873,-0.8122419714927673,0.001707560615614,-0.4044134318828583,47.04000000000001
91,92,7894.0,6550.0,1,88,95.65217391304348,,0.0253603603603603,-0.906106412410736,0.0011230751406401,-0.4519301354885101,45.04000000000001
92,93,7951.0,6650.0,1,89,95.6989247311828,,0.0239910813823857,-0.7809076309204102,0.0054283742792904,-0.3850254416465759,43.04000000000001
93,94,8030.0,6728.0,1,90,95.74468085106383,,0.0247542794036444,-0.8593000173568726,0.0016861701151356,-0.4279638528823852,44.83000000000001
94,95,8133.0,6782.0,1,91,95.78947368421052,,0.0256345733041575,-0.8303784728050232,0.0027895157691091,-0.4123997092247009,46.860000000000014
95,96,8204.0,6868.0,1,92,95.83333333333334,,0.0243011917659805,-0.9060593247413636,0.0072658043354749,-0.4457638561725616,44.860000000000014
96,97,8291.0,6938.0,1,93,95.8762886597938,,0.0239967811158798,-0.8122236728668213,0.004971174057573,-0.4011406600475311,44.73000000000001
97,98,8414.0,6972.0,1,94,95.91836734693877,,0.0249654439128123,-0.7965981364250183,0.0093835871666669,-0.388915479183197,46.96000000000001
98,99,8504.0,7039.0,1,95,95.95959595959596,,0.0257428872497365,-0.873581051826477,0.0028460535686463,-0.4339444637298584,48.86000000000001
99,100,8603.0,7097.0,1,96,96.0,,0.0262926577042399,-0.7967340350151062,0.0041595203801989,-0.3942075073719024,50.85000000000001
100,101,8732.0,7125.0,1,97,96.03960396039604,,0.0272233606557377,-0.8435143828392029,0.0025580688379704,-0.4191991090774536,53.14000000000001
101,102,8821.0,7193.0,1,98,96.07843137254902,,0.0269187817258883,-0.8903626203536987,0.0014057678636163,-0.4437755346298218,53.03000000000001
102,103,8880.0,7291.0,1,99,96.11650485436894,,0.0266884750880724,-0.7029104232788086,0.0026331134140491,-0.3488220870494842,53.03000000000001
103,104,8988.0,7340.0,1,100,96.15384615384616,,0.0274862842892768,-0.7811282873153687,0.0028168738353997,-0.3877472579479217,55.11000000000001
104,105,9015.0,7470.0,1,101,96.1904761904762,,0.0262660731948565,-0.8904744982719421,0.0009322088444605,-0.4443050324916839,53.11000000000001
105,106,9053.0,7589.0,1,102,96.22641509433964,,0.025066208925944,-0.812381386756897,0.0031742819119244,-0.4030164182186126,51.11000000000001
106,107,9120.0,7679.0,1,103,96.26168224299066,,0.0248589494163424,-0.7811129689216614,0.0007958363275974,-0.3897606432437897,51.11000000000001
107,108,9227.0,7729.0,1,104,96.29629629629628,,0.0256412729026036,-0.8593270778656006,0.0005636463174596,-0.4290998876094818,53.18000000000001
108,109,9321.0,7792.0,1,105,96.3302752293578,,0.0263605930176948,-0.8591818809509277,0.0012222438817843,-0.4283686876296997,55.120000000000005
109,110,9359.0,7911.0,1,106,96.36363636363636,,0.024974141984015,-0.7029572129249573,0.0008099096012301,-0.3506686985492706,53.120000000000005
110,111,9446.0,7981.0,1,107,96.3963963963964,,0.0256483208955223,-0.8280293941497803,0.0025479048490524,-0.4114667773246765,54.99
111,112,9555.0,8029.0,1,108,96.42857142857144,,0.0264136973623322,-0.827955424785614,0.0010428003733977,-0.4129348993301391,57.08
112,113,9604.0,8137.0,1,109,96.46017699115043,,0.0252892561983471,-0.8435009717941284,0.0029236176051199,-0.4188268780708313,55.08
113,114,9704.0,8194.0,1,110,96.49122807017544,,0.026004555808656,-0.8279661536216736,0.0011224221671,-0.4128606617450714,57.08
